Date,Currency,Mean,Buy,Sell
29/08/2018,NOR KRONER,12.1221,12.1064,12.1378
29/08/2018,DAN KRONER,15.7323,15.716,15.7485
29/08/2018,IND RUPEE,1.4362,1.4346,1.4378
29/08/2018,HONGKONG DOLLAR,12.8255,12.8128,12.8383
29/08/2018,SINGAPORE DOLLAR,73.7836,73.705,73.8623
29/08/2018,SAUDI RIYAL,26.8424,26.8143,26.8705
29/08/2018,CHINESE YUAN,14.7615,14.7447,14.7783
29/08/2018,AUSTRALIAN $,73.8673,73.7839,73.9507
28/08/2018,US DOLLAR,100.79,100.6928,100.8872
28/08/2018,STG POUND,129.8058,129.5861,130.0256
28/08/2018,EURO,117.3528,117.2222,117.4833
28/08/2018,SA RAND,7.1029,7.0935,7.1122
28/08/2018,KES / USHS,37.2597,37.1537,37.3657
28/08/2018,KES / TSHS,22.6908,22.6391,22.7424
28/08/2018,KES / RWF,8.7326,8.706,8.7591
28/08/2018,KES / BIF,17.5617,17.4952,17.6283
28/08/2018,AE DIRHAM,27.4397,27.4106,27.4687
28/08/2018,CAN $,77.4831,77.3905,77.5757
28/08/2018,S FRANC,102.6584,102.5489,102.7679
28/08/2018,JPY (100),90.765,90.6652,90.8648
28/08/2018,SW KRONER,11.0572,11.0434,11.0709
28/08/2018,NOR KRONER,12.0937,12.0798,12.1075
28/08/2018,DAN KRONER,15.7498,15.734,15.7656
28/08/2018,IND RUPEE,1.4365,1.435,1.438
28/08/2018,HONGKONG DOLLAR,12.8398,12.8274,12.8522
28/08/2018,SINGAPORE DOLLAR,73.8659,73.7892,73.9426
28/08/2018,SAUDI RIYAL,26.8723,26.845,26.8997
28/08/2018,CHINESE YUAN,14.7779,14.7615,14.7944
28/08/2018,AUSTRALIAN $,73.9496,73.8682,74.031
27/08/2018,US DOLLAR,100.7856,100.6856,100.8856
27/08/2018,STG POUND,129.5158,129.3683,129.6633
27/08/2018,EURO,117.0281,116.8917,117.1644
27/08/2018,SA RAND,7.0579,7.0472,7.0686
27/08/2018,KES / USHS,37.2574,37.1708,37.344
27/08/2018,KES / TSHS,22.6521,22.58,22.7242
27/08/2018,KES / RWF,8.732,8.7042,8.7597
27/08/2018,KES / BIF,17.5568,17.4945,17.6192
27/08/2018,AE DIRHAM,27.4385,27.4086,27.4683
27/08/2018,CAN $,77.4261,77.3433,77.5089
27/08/2018,S FRANC,102.44,102.3227,102.5572
27/08/2018,JPY (100),90.761,90.6587,90.8633
27/08/2018,SW KRONER,11.0498,11.0365,11.0632
27/08/2018,NOR KRONER,12.0824,12.0681,12.0967
27/08/2018,DAN KRONER,15.7002,15.6834,15.717
27/08/2018,IND RUPEE,1.4403,1.4388,1.4418
27/08/2018,HONGKONG DOLLAR,12.8393,12.8265,12.852
27/08/2018,SINGAPORE DOLLAR,73.8329,73.7569,73.9088
27/08/2018,SAUDI RIYAL,26.8733,26.8459,26.9007
27/08/2018,CHINESE YUAN,14.7915,14.7756,14.8074
27/08/2018,AUSTRALIAN $,73.8103,73.732,73.8886
24/08/2018,US DOLLAR,100.6778,100.5778,100.7778
24/08/2018,STG POUND,129.5083,129.3617,129.655
24/08/2018,EURO,116.5256,116.3933,116.6578
24/08/2018,SA RAND,7.017,7.0084,7.0256
24/08/2018,KES / USHS,37.198,37.1114,37.2846
24/08/2018,KES / TSHS,22.7161,22.6637,22.7684
24/08/2018,KES / RWF,8.7395,8.7098,8.7691
24/08/2018,KES / BIF,17.575,17.512,17.6381
24/08/2018,AE DIRHAM,27.4091,27.3793,27.439
24/08/2018,CAN $,77.3077,77.219,77.3963
24/08/2018,S FRANC,102.4867,102.3797,102.5937
24/08/2018,JPY (100),91.1771,91.0783,91.276
24/08/2018,SW KRONER,11.0957,11.0828,11.1085
24/08/2018,NOR KRONER,12.0525,12.0383,12.0666
24/08/2018,DAN KRONER,15.6182,15.6014,15.6349
24/08/2018,IND RUPEE,1.4408,1.4392,1.4425
24/08/2018,HONGKONG DOLLAR,12.8254,12.8126,12.8381
24/08/2018,SINGAPORE DOLLAR,73.4338,73.3555,73.5121
24/08/2018,SAUDI RIYAL,26.8424,26.8143,26.8705
24/08/2018,CHINESE YUAN,14.639,14.6212,14.6569
24/08/2018,AUSTRALIAN $,73.1978,73.11,73.2856
23/08/2018,US DOLLAR,100.6356,100.5356,100.7356
23/08/2018,STG POUND,130.03,129.8839,130.1761
23/08/2018,EURO,116.7317,116.6022,116.8611
23/08/2018,SA RAND,7.014,7.0054,7.0226
23/08/2018,KES / USHS,37.2095,37.115,37.304
23/08/2018,KES / TSHS,22.7256,22.6732,22.778
23/08/2018,KES / RWF,8.7431,8.7135,8.7728
23/08/2018,KES / BIF,17.5783,17.5112,17.6455
23/08/2018,AE DIRHAM,27.3976,27.3678,27.4275
23/08/2018,CAN $,77.2753,77.1866,77.3639
23/08/2018,S FRANC,102.4437,102.3367,102.5507
23/08/2018,JPY (100),91.1389,91.0401,91.2377
23/08/2018,SW KRONER,11.091,11.0782,11.1039
23/08/2018,NOR KRONER,12.0474,12.0333,12.0615
23/08/2018,DAN KRONER,15.6495,15.6327,15.6663
23/08/2018,IND RUPEE,1.4402,1.4386,1.4419
23/08/2018,HONGKONG DOLLAR,12.8203,12.8076,12.833
23/08/2018,SINGAPORE DOLLAR,73.6367,73.55,73.7233
23/08/2018,SAUDI RIYAL,26.8319,26.8045,26.8592
23/08/2018,CHINESE YUAN,14.7128,14.6945,14.7311
23/08/2018,AUSTRALIAN $,73.947,73.8635,74.0306
22/08/2018,STG POUND,128.8147,128.6683,128.9611
22/08/2018,EURO,115.3444,115.2189,115.47
22/08/2018,SA RAND,6.9223,6.913,6.9315
22/08/2018,KES / USHS,37.2924,37.1811,37.4037
22/08/2018,KES / TSHS,22.6282,22.5562,22.7002
22/08/2018,KES / RWF,8.7201,8.6897,8.7505
22/08/2018,KES / BIF,17.5336,17.4667,17.6006
22/08/2018,AE DIRHAM,27.4675,27.4377,27.4973
22/08/2018,CAN $,77.182,77.0877,77.2762
22/08/2018,S FRANC,101.5523,101.4312,101.6734
22/08/2018,JPY (100),91.4086,91.3056,91.5116
22/08/2018,SW KRONER,10.9901,10.9768,11.0035
22/08/2018,NOR KRONER,11.922,11.9067,11.9373
22/08/2018,DAN KRONER,15.4669,15.4504,15.4834
22/08/2018,IND RUPEE,1.4452,1.4436,1.4469
22/08/2018,HONGKONG DOLLAR,12.8535,12.8408,12.8662
22/08/2018,SINGAPORE DOLLAR,73.5768,73.4959,73.6578
22/08/2018,SAUDI RIYAL,26.9003,26.8729,26.9277
22/08/2018,CHINESE YUAN,14.7079,14.6887,14.7271
22/08/2018,AUSTRALIAN $,73.7522,73.669,73.8354
22/08/2018,US DOLLAR,100.8922,100.7922,100.9922
20/08/2018,NOR KRONER,11.893,11.8777,11.9083
20/08/2018,DAN KRONER,15.4274,15.4098,15.4451
20/08/2018,IND RUPEE,1.4375,1.4359,1.4392
20/08/2018,HONGKONG DOLLAR,12.849,12.8363,12.8618
20/08/2018,US DOLLAR,100.8583,100.7583,100.9583
20/08/2018,STG POUND,128.3356,128.1961,128.475
20/08/2018,EURO,115.0472,114.9172,115.1772
20/08/2018,SA RAND,6.7915,6.7825,6.8006
20/08/2018,KES / USHS,37.0818,36.9955,37.1681
20/08/2018,KES / TSHS,22.6407,22.5737,22.7078
20/08/2018,KES / RWF,8.7094,8.6908,8.7279
20/08/2018,KES / BIF,17.5395,17.4726,17.6065
20/08/2018,AE DIRHAM,27.4583,27.4284,27.4881
20/08/2018,CAN $,77.1265,77.0383,77.2148
20/08/2018,S FRANC,101.3906,101.285,101.4963
20/08/2018,JPY (100),91.3282,91.2336,91.4229
20/08/2018,SW KRONER,10.9656,10.954,10.9772
20/08/2018,SINGAPORE DOLLAR,73.445,73.3642,73.5258
20/08/2018,SAUDI RIYAL,26.892,26.8646,26.9194
20/08/2018,CHINESE YUAN,14.6655,14.644,14.687
20/08/2018,AUSTRALIAN $,73.44,73.3521,73.528
17/08/2018,US DOLLAR,100.7861,100.6861,100.8861
17/08/2018,STG POUND,128.1906,128.0411,128.34
17/08/2018,EURO,114.9014,114.775,115.0278
17/08/2018,SA RAND,6.9346,6.9257,6.9434
17/08/2018,KES / USHS,37.2374,37.1508,37.3239
17/08/2018,KES / TSHS,22.6867,22.6295,22.744
17/08/2018,KES / RWF,8.7131,8.6954,8.7307
17/08/2018,KES / BIF,17.5521,17.4851,17.6191
17/08/2018,AE DIRHAM,27.4386,27.4088,27.4684
17/08/2018,CAN $,76.6726,76.579,76.7662
17/08/2018,S FRANC,101.3639,101.2429,101.4849
17/08/2018,JPY (100),91.1432,91.0363,91.2501
17/08/2018,SW KRONER,10.9702,10.9575,10.9828
17/08/2018,NOR KRONER,11.9394,11.9254,11.9533
17/08/2018,DAN KRONER,15.3792,15.3637,15.3947
17/08/2018,IND RUPEE,1.4357,1.4341,1.4373
17/08/2018,HONGKONG DOLLAR,12.8396,12.8269,12.8524
17/08/2018,SINGAPORE DOLLAR,73.2537,73.1624,73.345
17/08/2018,SAUDI RIYAL,26.8706,26.8425,26.8987
17/08/2018,CHINESE YUAN,14.6321,14.6136,14.6507
17/08/2018,AUSTRALIAN $,73.2362,73.1485,73.324
16/08/2018,US DOLLAR,100.7722,100.6722,100.8722
16/08/2018,STG POUND,127.7803,127.6344,127.9261
16/08/2018,EURO,113.9625,113.8356,114.0894
16/08/2018,SA RAND,6.8547,6.8444,6.865
16/08/2018,KES / USHS,37.2623,37.1757,37.3489
16/08/2018,KES / TSHS,22.6948,22.6425,22.7471
16/08/2018,KES / RWF,8.7133,8.6947,8.7319
16/08/2018,KES / BIF,17.5545,17.4875,17.6215
16/08/2018,AE DIRHAM,27.4348,27.405,27.4647
16/08/2018,CAN $,76.7029,76.6151,76.7907
16/08/2018,S FRANC,101.1465,101.0258,101.2672
16/08/2018,JPY (100),91.0236,90.9251,91.1222
16/08/2018,SW KRONER,10.906,10.8934,10.9186
16/08/2018,NOR KRONER,11.8974,11.8821,11.9127
16/08/2018,DAN KRONER,15.2766,15.2603,15.2929
16/08/2018,IND RUPEE,1.4413,1.4397,1.4428
16/08/2018,HONGKONG DOLLAR,12.8374,12.8247,12.8501
16/08/2018,SINGAPORE DOLLAR,72.9309,72.8506,73.0112
16/08/2018,SAUDI RIYAL,26.8697,26.8423,26.8971
16/08/2018,CHINESE YUAN,14.5404,14.5155,14.5653
16/08/2018,AUSTRALIAN $,72.6669,72.5847,72.749
15/08/2018,US DOLLAR,100.7278,100.6278,100.8278
15/08/2018,STG POUND,128.6578,128.5128,128.8028
15/08/2018,EURO,114.7172,114.5822,114.8522
15/08/2018,SA RAND,7.1074,7.0967,7.1181
15/08/2018,KES / USHS,37.0802,36.9938,37.1667
15/08/2018,KES / TSHS,22.7048,22.6525,22.7571
15/08/2018,KES / RWF,8.7171,8.6986,8.7357
15/08/2018,KES / BIF,17.5623,17.4952,17.6293
15/08/2018,AE DIRHAM,27.4227,27.3929,27.4526
15/08/2018,CAN $,76.9943,76.9032,77.0855
15/08/2018,S FRANC,101.6067,101.5007,101.7127
15/08/2018,JPY (100),90.9096,90.8029,91.0162
15/08/2018,SW KRONER,11.0655,11.052,11.0789
15/08/2018,NOR KRONER,12.0447,12.0299,12.0596
15/08/2018,DAN KRONER,15.3883,15.3705,15.406
15/08/2018,IND RUPEE,1.4398,1.4382,1.4414
15/08/2018,HONGKONG DOLLAR,12.8317,12.819,12.8445
15/08/2018,SINGAPORE DOLLAR,73.2806,73.1945,73.3666
15/08/2018,SAUDI RIYAL,26.8579,26.8305,26.8853
15/08/2018,CHINESE YUAN,14.6364,14.6153,14.6575
15/08/2018,AUSTRALIAN $,73.073,72.9954,73.1506
14/08/2018,US DOLLAR,100.7333,100.6333,100.8333
14/08/2018,STG POUND,128.6044,128.4594,128.7494
14/08/2018,EURO,115.0472,114.9222,115.1722
14/08/2018,SA RAND,6.9639,6.9497,6.978
14/08/2018,KES / USHS,37.2271,37.1405,37.3137
14/08/2018,KES / TSHS,22.7036,22.6512,22.7559
14/08/2018,KES / RWF,8.7148,8.6963,8.7334
14/08/2018,KES / BIF,17.5591,17.492,17.6262
14/08/2018,AE DIRHAM,27.4242,27.3944,27.4541
14/08/2018,CAN $,76.6004,76.5214,76.6793
14/08/2018,S FRANC,101.4026,101.2815,101.5237
14/08/2018,JPY (100),91.3515,91.2526,91.4505
14/08/2018,SW KRONER,11.0014,10.9881,11.0147
14/08/2018,NOR KRONER,11.9918,11.977,12.0065
14/08/2018,DAN KRONER,15.4369,15.4204,15.4534
14/08/2018,IND RUPEE,1.4501,1.4486,1.4517
14/08/2018,HONGKONG DOLLAR,12.8326,12.8199,12.8453
14/08/2018,SINGAPORE DOLLAR,73.2633,73.1826,73.344
14/08/2018,SAUDI RIYAL,26.8586,26.8305,26.8867
14/08/2018,CHINESE YUAN,14.6341,14.6131,14.6552
14/08/2018,AUSTRALIAN $,73.3993,73.3214,73.4772
13/08/2018,US DOLLAR,100.4872,100.3872,100.5872
13/08/2018,STG POUND,128.4253,128.1722,128.6783
13/08/2018,EURO,115.0778,114.9467,115.2089
13/08/2018,SA RAND,6.9468,6.9327,6.961
13/08/2018,KES / USHS,37.0197,36.9331,37.1063
13/08/2018,KES / TSHS,22.7094,22.6371,22.7818
13/08/2018,KES / RWF,8.7343,8.7156,8.7529
13/08/2018,KES / BIF,17.6004,17.5331,17.6677
13/08/2018,AE DIRHAM,27.3572,27.3274,27.3871
13/08/2018,CAN $,76.4132,76.3343,76.4922
13/08/2018,S FRANC,101.1549,101.0338,101.2759
13/08/2018,JPY (100),91.1284,91.0294,91.2273
13/08/2018,SW KRONER,10.9745,10.9612,10.9879
13/08/2018,NOR KRONER,11.9625,11.9477,11.9772
13/08/2018,DAN KRONER,15.3634,15.3469,15.3798
13/08/2018,IND RUPEE,1.4466,1.445,1.4481
13/08/2018,HONGKONG DOLLAR,12.8017,12.789,12.8145
13/08/2018,SINGAPORE DOLLAR,73.071,72.993,73.149
13/08/2018,SAUDI RIYAL,26.7941,26.7671,26.8211
13/08/2018,CHINESE YUAN,14.6224,14.6043,14.6405
13/08/2018,AUSTRALIAN $,73.22,73.1421,73.2979
10/08/2018,US DOLLAR,100.3639,100.2639,100.4639
10/08/2018,STG POUND,129.3497,129.2067,129.4928
10/08/2018,EURO,116.3358,116.2083,116.4633
10/08/2018,SA RAND,7.4124,7.4015,7.4233
10/08/2018,KES / USHS,36.5172,36.431,36.6034
10/08/2018,KES / TSHS,22.7373,22.6649,22.8098
10/08/2018,KES / RWF,8.7434,8.7247,8.7621
10/08/2018,KES / BIF,17.6196,17.5522,17.6869
10/08/2018,AE DIRHAM,27.3237,27.2938,27.3535
10/08/2018,CAN $,77.0548,76.9721,77.1375
10/08/2018,S FRANC,101.1325,101.0114,101.2537
10/08/2018,JPY (100),90.4098,90.3034,90.5162
10/08/2018,SW KRONER,11.197,11.1827,11.2112
10/08/2018,NOR KRONER,12.1838,12.1687,12.1989
10/08/2018,DAN KRONER,15.599,15.5825,15.6155
10/08/2018,IND RUPEE,1.4609,1.4593,1.4625
10/08/2018,HONGKONG DOLLAR,12.7857,12.773,12.7984
10/08/2018,SINGAPORE DOLLAR,73.6373,73.5558,73.7187
10/08/2018,SAUDI RIYAL,26.7609,26.7328,26.7889
10/08/2018,CHINESE YUAN,14.7226,14.7045,14.7407
10/08/2018,AUSTRALIAN $,74.3998,74.3156,74.4839
09/08/2018,US DOLLAR,100.4222,100.3222,100.5222
09/08/2018,STG POUND,129.3161,129.1661,129.4661
09/08/2018,EURO,116.4344,116.3056,116.5633
09/08/2018,SA RAND,7.5569,7.5487,7.5652
09/08/2018,KES / USHS,36.5458,36.4596,36.632
09/08/2018,KES / TSHS,22.7689,22.7114,22.8264
09/08/2018,KES / RWF,8.7355,8.7178,8.7533
09/08/2018,KES / BIF,17.6093,17.5405,17.678
09/08/2018,AE DIRHAM,27.3395,27.3097,27.3694
09/08/2018,CAN $,77.2954,77.2066,77.3843
09/08/2018,S FRANC,100.9827,100.8669,101.0985
09/08/2018,JPY (100),90.3565,90.2584,90.4546
09/08/2018,SW KRONER,11.2724,11.2574,11.2874
09/08/2018,NOR KRONER,12.2517,12.2365,12.2669
09/08/2018,DAN KRONER,15.6226,15.6068,15.6384
09/08/2018,IND RUPEE,1.463,1.4614,1.4647
09/08/2018,HONGKONG DOLLAR,12.7936,12.7809,12.8064
09/08/2018,SINGAPORE DOLLAR,73.6179,73.5392,73.6966
09/08/2018,SAUDI RIYAL,26.7764,26.7483,26.8045
09/08/2018,CHINESE YUAN,14.6872,14.6704,14.704
09/08/2018,AUSTRALIAN $,74.3476,74.2485,74.4468
08/08/2018,US DOLLAR,100.4028,100.3028,100.5028
08/08/2018,STG POUND,130.0089,129.8661,130.1517
08/08/2018,EURO,116.42,116.2972,116.5428
08/08/2018,SA RAND,7.5555,7.5472,7.5637
08/08/2018,KES / USHS,36.7521,36.6657,36.8385
08/08/2018,KES / TSHS,22.7733,22.7158,22.8309
08/08/2018,KES / RWF,8.5976,8.5043,8.6908
08/08/2018,KES / BIF,17.6119,17.5424,17.6815
08/08/2018,AE DIRHAM,27.3342,27.3044,27.3641
08/08/2018,CAN $,77.2805,77.1916,77.3693
08/08/2018,S FRANC,100.9631,100.8474,101.0789
08/08/2018,JPY (100),90.339,90.2409,90.4371
08/08/2018,SW KRONER,11.2702,11.2552,11.2852
08/08/2018,NOR KRONER,12.2493,12.2341,12.2645
08/08/2018,DAN KRONER,15.6228,15.606,15.6395
08/08/2018,IND RUPEE,1.4627,1.4611,1.4644
08/08/2018,HONGKONG DOLLAR,12.7923,12.7795,12.805
08/08/2018,SINGAPORE DOLLAR,73.6199,73.5412,73.6986
08/08/2018,SAUDI RIYAL,26.7712,26.7431,26.7993
08/08/2018,CHINESE YUAN,14.7078,14.6899,14.7257
08/08/2018,AUSTRALIAN $,74.5942,74.5149,74.6736
07/08/2018,US DOLLAR,100.4694,100.3694,100.5694
07/08/2018,STG POUND,129.8781,129.7278,130.0283
07/08/2018,EURO,115.9744,115.8467,116.1022
07/08/2018,SA RAND,7.4683,7.4595,7.4771
07/08/2018,KES / USHS,36.8139,36.7105,36.9173
07/08/2018,KES / TSHS,22.7532,22.6908,22.8157
07/08/2018,KES / RWF,8.7299,8.7107,8.7491
07/08/2018,KES / BIF,17.5998,17.53,17.6697
07/08/2018,AE DIRHAM,27.3524,27.3226,27.3822
07/08/2018,CAN $,77.0944,77.0059,77.183
07/08/2018,S FRANC,100.6355,100.5303,100.7407
07/08/2018,JPY (100),90.1031,90.0013,90.2049
07/08/2018,SW KRONER,11.2441,11.2304,11.2578
07/08/2018,NOR KRONER,12.1706,12.1555,12.1857
07/08/2018,DAN KRONER,15.5615,15.5448,15.5782
07/08/2018,IND RUPEE,1.4593,1.4576,1.4609
07/08/2018,HONGKONG DOLLAR,12.8003,12.7875,12.813
07/08/2018,SINGAPORE DOLLAR,73.3702,73.2838,73.4566
07/08/2018,SAUDI RIYAL,26.7894,26.7623,26.8164
07/08/2018,CHINESE YUAN,14.6562,14.6309,14.6815
07/08/2018,AUSTRALIAN $,74.1063,74.0225,74.1901
06/08/2018,US DOLLAR,100.3833,100.2833,100.4833
06/08/2018,STG POUND,130.4617,130.3178,130.6056
06/08/2018,EURO,116.1911,116.0628,116.3194
06/08/2018,SA RAND,7.5176,7.5084,7.5267
06/08/2018,KES / USHS,36.8688,36.7822,36.9553
06/08/2018,KES / TSHS,22.7329,22.6605,22.8054
06/08/2018,KES / RWF,8.7366,8.7166,8.7567
06/08/2018,KES / BIF,17.6135,17.542,17.6849
06/08/2018,AE DIRHAM,27.329,27.2991,27.3588
06/08/2018,CAN $,77.1705,77.0817,77.2592
06/08/2018,S FRANC,100.832,100.7265,100.9376
06/08/2018,JPY (100),90.1593,90.0614,90.2572
06/08/2018,SW KRONER,11.2505,11.2367,11.2642
06/08/2018,NOR KRONER,12.1537,12.1386,12.1687
06/08/2018,DAN KRONER,15.565,15.5483,15.5817
06/08/2018,IND RUPEE,1.4617,1.4601,1.4632
06/08/2018,HONGKONG DOLLAR,12.7903,12.7776,12.803
06/08/2018,SINGAPORE DOLLAR,73.4387,73.3602,73.5172
06/08/2018,SAUDI RIYAL,26.7689,26.7408,26.797
06/08/2018,CHINESE YUAN,14.6846,14.6669,14.7024
06/08/2018,AUSTRALIAN $,74.1683,74.0693,74.2672
03/08/2018,US DOLLAR,100.3472,100.2472,100.4472
03/08/2018,STG POUND,131.1381,130.9811,131.295
03/08/2018,EURO,116.5875,116.4572,116.7178
03/08/2018,SA RAND,7.4808,7.4718,7.4899
03/08/2018,KES / USHS,36.9219,36.8353,37.0085
03/08/2018,KES / TSHS,22.7859,22.7284,22.8435
03/08/2018,KES / RWF,8.7391,8.7184,8.7598
03/08/2018,KES / BIF,17.6204,17.5496,17.6913
03/08/2018,AE DIRHAM,27.3191,27.2893,27.3489
03/08/2018,CAN $,77.1012,77.0125,77.1899
03/08/2018,S FRANC,100.9276,100.8016,101.0535
03/08/2018,JPY (100),90.0419,89.9482,90.1357
03/08/2018,SW KRONER,11.3127,11.2989,11.3265
03/08/2018,NOR KRONER,12.2067,12.1915,12.2218
03/08/2018,DAN KRONER,15.6428,15.626,15.6596
03/08/2018,IND RUPEE,1.4619,1.4603,1.4636
03/08/2018,HONGKONG DOLLAR,12.7839,12.7712,12.7966
03/08/2018,SINGAPORE DOLLAR,73.4606,73.3767,73.5446
03/08/2018,SAUDI RIYAL,26.7564,26.7283,26.7845
03/08/2018,CHINESE YUAN,14.6663,14.641,14.6915
03/08/2018,AUSTRALIAN $,74.0211,73.9424,74.0999
02/08/2018,US DOLLAR,100.4556,100.3556,100.5556
02/08/2018,STG POUND,131.8425,131.695,131.99
02/08/2018,EURO,117.3781,117.2478,117.5083
02/08/2018,SA RAND,7.602,7.593,7.6111
02/08/2018,KES / USHS,36.8323,36.7459,36.9187
02/08/2018,KES / TSHS,22.7614,22.7039,22.8189
02/08/2018,KES / RWF,8.7297,8.709,8.7504
02/08/2018,KES / BIF,17.6008,17.5294,17.6722
02/08/2018,AE DIRHAM,27.3486,27.3188,27.3784
02/08/2018,CAN $,77.2498,77.155,77.3445
02/08/2018,S FRANC,101.2504,101.1445,101.3563
02/08/2018,JPY (100),89.7165,89.6112,89.8218
02/08/2018,SW KRONER,11.4072,11.3933,11.4212
02/08/2018,NOR KRONER,12.3058,12.2897,12.3218
02/08/2018,DAN KRONER,15.7506,15.7337,15.7675
02/08/2018,IND RUPEE,1.4691,1.4675,1.4706
02/08/2018,HONGKONG DOLLAR,12.798,12.7853,12.8108
02/08/2018,SINGAPORE DOLLAR,73.7857,73.7041,73.8673
02/08/2018,SAUDI RIYAL,26.7856,26.7586,26.8127
02/08/2018,CHINESE YUAN,14.7446,14.717,14.7722
02/08/2018,AUSTRALIAN $,74.4326,74.3334,74.5318
01/08/2018,US DOLLAR,100.475,100.375,100.575
01/08/2018,STG POUND,131.92,131.7689,132.0711
01/08/2018,EURO,117.6586,117.5333,117.7839
01/08/2018,SA RAND,7.6582,7.6495,7.6669
01/08/2018,KES / USHS,36.7754,36.689,36.8618
01/08/2018,KES / TSHS,22.7022,22.6299,22.7746
01/08/2018,KES / RWF,8.7272,8.7057,8.7487
01/08/2018,KES / BIF,17.5962,17.5237,17.6687
01/08/2018,AE DIRHAM,27.3539,27.3241,27.3837
01/08/2018,CAN $,76.9924,76.9039,77.0808
01/08/2018,S FRANC,101.5823,101.4606,101.7039
01/08/2018,JPY (100),89.802,89.7006,89.9035
01/08/2018,SW KRONER,11.4529,11.4389,11.4669
01/08/2018,NOR KRONER,12.3225,12.3072,12.3378
01/08/2018,DAN KRONER,15.786,15.7691,15.803
01/08/2018,IND RUPEE,1.467,1.4653,1.4687
01/08/2018,HONGKONG DOLLAR,12.8016,12.7889,12.8144
01/08/2018,SINGAPORE DOLLAR,73.7675,73.6805,73.8545
01/08/2018,SAUDI RIYAL,26.7905,26.7624,26.8186
01/08/2018,CHINESE YUAN,14.7451,14.7169,14.7733
01/08/2018,AUSTRALIAN $,74.5826,74.4983,74.6669
31/07/2018,US DOLLAR,100.4083,100.3083,100.5083
31/07/2018,STG POUND,131.8261,131.6767,131.9756
31/07/2018,EURO,117.4831,117.3533,117.6128
31/07/2018,SA RAND,7.6351,7.626,7.6443
31/07/2018,KES / USHS,36.8994,36.8129,36.986
31/07/2018,KES / TSHS,22.7074,22.6349,22.7798
31/07/2018,KES / RWF,8.7324,8.7103,8.7545
31/07/2018,KES / BIF,17.6079,17.5354,17.6805
31/07/2018,AE DIRHAM,27.3358,27.3059,27.3656
31/07/2018,CAN $,77.0594,76.9708,77.1479
31/07/2018,S FRANC,101.3407,101.2193,101.4621
31/07/2018,JPY (100),90.4457,90.3435,90.548
31/07/2018,SW KRONER,11.4512,11.4378,11.4645
31/07/2018,NOR KRONER,12.325,12.309,12.3411
31/07/2018,DAN KRONER,15.7695,15.7532,15.7858
31/07/2018,IND RUPEE,1.4626,1.4609,1.4643
31/07/2018,HONGKONG DOLLAR,12.7943,12.7816,12.807
31/07/2018,SINGAPORE DOLLAR,73.7186,73.6316,73.8055
31/07/2018,SAUDI RIYAL,26.7731,26.746,26.8001
31/07/2018,CHINESE YUAN,14.7218,14.7019,14.7416
31/07/2018,AUSTRALIAN $,74.3323,74.2382,74.4264
30/07/2018,US DOLLAR,100.3378,100.2378,100.4378
30/07/2018,STG POUND,131.58,131.4306,131.7294
30/07/2018,EURO,116.9125,116.7839,117.0411
30/07/2018,SA RAND,7.601,7.5906,7.6113
30/07/2018,KES / USHS,36.9254,36.8387,37.012
30/07/2018,KES / TSHS,22.7233,22.6508,22.7958
30/07/2018,KES / RWF,8.7377,8.7148,8.7606
30/07/2018,KES / BIF,17.6175,17.5471,17.6879
30/07/2018,AE DIRHAM,27.3166,27.2867,27.3464
30/07/2018,CAN $,76.7872,76.6989,76.8755
30/07/2018,S FRANC,100.7812,100.6606,100.9019
30/07/2018,JPY (100),90.4066,90.3124,90.5008
30/07/2018,SW KRONER,11.352,11.3381,11.3659
30/07/2018,NOR KRONER,12.2736,12.2576,12.2896
30/07/2018,DAN KRONER,15.6945,15.6776,15.7113
30/07/2018,IND RUPEE,1.4617,1.4601,1.4633
30/07/2018,HONGKONG DOLLAR,12.7843,12.7716,12.7971
30/07/2018,SINGAPORE DOLLAR,73.6694,73.5906,73.7483
30/07/2018,SAUDI RIYAL,26.7542,26.7272,26.7813
30/07/2018,CHINESE YUAN,14.7051,14.681,14.7291
30/07/2018,AUSTRALIAN $,74.27,74.186,74.3541
27/07/2018,US DOLLAR,100.4639,100.3639,100.5639
27/07/2018,STG POUND,132.0939,131.9444,132.2433
27/07/2018,EURO,117.3944,117.2672,117.5217
27/07/2018,SA RAND,7.6173,7.6078,7.6269
27/07/2018,KES / USHS,36.9288,36.8423,37.0153
27/07/2018,KES / TSHS,22.6848,22.6125,22.7572
27/07/2018,KES / RWF,8.7352,8.7024,8.7681
27/07/2018,KES / BIF,17.5587,17.5314,17.586
27/07/2018,AE DIRHAM,27.3509,27.3211,27.3807
27/07/2018,CAN $,77.0311,76.9426,77.1195
27/07/2018,S FRANC,101.2027,101.0816,101.3238
27/07/2018,JPY (100),90.4713,90.3772,90.5655
27/07/2018,SW KRONER,11.4321,11.4187,11.4454
27/07/2018,NOR KRONER,12.308,12.292,12.324
27/07/2018,DAN KRONER,15.754,15.7377,15.7703
27/07/2018,IND RUPEE,1.4632,1.4616,1.4648
27/07/2018,HONGKONG DOLLAR,12.8022,12.7894,12.8149
27/07/2018,SINGAPORE DOLLAR,73.7729,73.6886,73.8571
27/07/2018,SAUDI RIYAL,26.7879,26.7608,26.8149
27/07/2018,CHINESE YUAN,14.804,14.7811,14.827
